subnational1,year,extent_2000_ha,loss_ha,loss_rate_%,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,emission_Mg_CO2e,emission_estimated_CO2e,carbon_loss_MgC,source,predicted_loss_ha,predicted_loss_rate_%,predicted_emission_CO2e,emission_CO2e
Jawa Tengah,2004,1507023,3568.0,0.2367581649384249,142044543.0,465,2141078.0,6088970.399999999,1659120.0,historical,,,,6088970.399999999
Jawa Tengah,2005,1507023,1703.0,0.1130042474467874,142044543.0,465,1074668.0,2906254.65,791895.0,historical,,,,2906254.65
Jawa Tengah,2006,1507023,3474.0,0.2305207020728946,142044543.0,465,1997626.0,5928554.7,1615410.0,historical,,,,5928554.7
Jawa Tengah,2007,1507023,2898.0,0.1922996530245391,142044543.0,465,1796311.0,4945581.899999999,1347570.0,historical,,,,4945581.899999999
Jawa Tengah,2008,1507023,2657.0,0.1763078599331264,142044543.0,465,1627621.0,4534303.35,1235505.0,historical,,,,4534303.35
Jawa Tengah,2009,1507023,3054.0,0.2026511871418021,142044543.0,465,1914603.0,5211803.7,1420110.0,historical,,,,5211803.7
Jawa Tengah,2010,1507023,1323.0,0.0877889720329417,142044543.0,465,850285.0,2257765.65,615195.0,historical,,,,2257765.65
Jawa Tengah,2011,1507023,4500.0,0.2986019456902781,142044543.0,465,2763974.0,7679475.0,2092500.0,historical,,,,7679475.0
Jawa Tengah,2012,1507023,2450.0,0.1625721704313736,142044543.0,465,1588832.0,4181047.5,1139250.0,historical,,,,4181047.5
Jawa Tengah,2013,1507023,1180.0,0.078300065758784,142044543.0,465,711461.0,2013729.0,548700.0,historical,,,,2013729.0
Jawa Tengah,2014,1507023,2883.0,0.1913043132055715,142044543.0,465,1790802.0,4919983.649999999,1340595.0,historical,,,,4919983.649999999
Jawa Tengah,2015,1507023,1808.0,0.1199716261795606,142044543.0,465,1129334.0,3085442.4,840720.0,historical,,,,3085442.4
Jawa Tengah,2016,1507023,2285.0,0.1516234324227301,142044543.0,465,1485007.0,3899466.75,1062525.0,historical,,,,3899466.75
Jawa Tengah,2017,1507023,3457.0,0.2293926502780647,142044543.0,465,2256994.0,5899543.35,1607505.0,historical,,,,5899543.35
Jawa Tengah,2018,1507023,2573.0,0.1707339569469079,142044543.0,465,1684139.0,4390953.15,1196445.0,historical,,,,4390953.15
Jawa Tengah,2019,1507023,2769.0,0.1837397305814178,142044543.0,465,1812596.0,4725436.95,1287585.0,historical,,,,4725436.95
Jawa Tengah,2020,1507023,2752.0,0.1826116787865878,142044543.0,465,1834118.0,4696425.6,1279680.0,historical,,,,4696425.6
Jawa Tengah,2021,1507023,2109.0,0.1399447785468437,142044543.0,465,1505050.0,3599113.95,980685.0,historical,,,,3599113.95
Jawa Tengah,2022,1507023,2085.0,0.1383522348364955,142044543.0,465,1509667.0,3558156.75,969525.0,historical,,,,3558156.75
Jawa Tengah,2023,1507023,4726.0,0.3135983989627232,142044543.0,465,3306770.0,8065155.3,2197590.0,historical,,,,8065155.3
Jawa Tengah,2024,1507023,2774.0,0.1840715105210736,142044543.0,465,1987555.0,4733969.7,1289910.0,historical,,,,4733969.7
Jawa Timur,2001,1917062,4227.0,0.2204936512225478,183977497.0,457,2915024.0,7089482.13,1931739.0,historical,,,,7089482.13
Jawa Timur,2002,1917062,4052.0,0.2113650993029959,183977497.0,457,2711740.0,6795973.88,1851764.0,historical,,,,6795973.88
Jawa Timur,2003,1917062,2910.0,0.1517947776336915,183977497.0,457,1995621.0,4880622.899999999,1329870.0,historical,,,,4880622.899999999
Jawa Timur,2004,1917062,6465.0,0.3372347894851601,183977497.0,457,4270837.0,10843033.35,2954505.0,historical,,,,10843033.35
Jawa Timur,2005,1917062,2820.0,0.1471000937893505,183977497.0,457,1811581.0,4729675.8,1288740.0,historical,,,,4729675.8
Jawa Timur,2006,1917062,5746.0,0.2997294818842583,183977497.0,457,3692763.0,9637133.74,2625922.0,historical,,,,9637133.74
Jawa Timur,2007,1917062,4430.0,0.231082771449228,183977497.0,457,2910073.0,7429951.7,2024510.0,historical,,,,7429951.7
Jawa Timur,2008,1917062,3993.0,0.2082874732272613,183977497.0,457,2601074.0,6697019.67,1824801.0,historical,,,,6697019.67
Jawa Timur,2009,1917062,4277.0,0.2231018089138484,183977497.0,457,2717952.0,7173341.63,1954589.0,historical,,,,7173341.63
Jawa Timur,2010,1917062,1648.0,0.0859648775052658,183977497.0,457,1081261.0,2764009.12,753136.0,historical,,,,2764009.12
Jawa Timur,2011,1917062,5849.0,0.3051022867283374,183977497.0,457,3645667.0,9809884.31,2672993.0,historical,,,,9809884.31
Jawa Timur,2012,1917062,8314.0,0.4336844609094542,183977497.0,457,5387081.0,13944157.66,3799498.0,historical,,,,13944157.66
Jawa Timur,2013,1917062,2754.0,0.1436573256368338,183977497.0,457,1615593.0,4618981.26,1258578.0,historical,,,,4618981.26
Jawa Timur,2014,1917062,6771.0,0.3531967145559194,183977497.0,457,4112966.0,11356253.49,3094347.0,historical,,,,11356253.49
Jawa Timur,2015,1917062,2901.0,0.1513253092492574,183977497.0,457,1737717.0,4865528.19,1325757.0,historical,,,,4865528.19
Jawa Timur,2016,1917062,3188.0,0.1662961343973225,183977497.0,457,1944186.0,5346881.72,1456916.0,historical,,,,5346881.72
Jawa Timur,2017,1917062,4713.0,0.2458449439819891,183977497.0,457,2834936.0,7904596.47,2153841.0,historical,,,,7904596.47
Jawa Timur,2018,1917062,4290.0,0.2237799299135865,183977497.0,457,2689623.0,7195145.1,1960530.0,historical,,,,7195145.1
Jawa Timur,2019,1917062,5112.0,0.2666580423585674,183977497.0,457,3137536.0,8573795.28,2336184.0,historical,,,,8573795.28
Jawa Timur,2020,1917062,4919.0,0.2565905536701473,183977497.0,457,3048079.0,8250097.609999999,2247983.0,historical,,,,8250097.609999999
Jawa Timur,2021,1917062,3520.0,0.1836143014675581,183977497.0,457,2336854.0,5903708.8,1608640.0,historical,,,,5903708.8
Jawa Timur,2022,1917062,2918.0,0.1522120828642996,183977497.0,457,1968694.0,4894040.42,1333526.0,historical,,,,4894040.42
Jawa Timur,2023,1917062,6319.0,0.3296189690265625,183977497.0,457,4275821.0,10598163.61,2887783.0,historical,,,,10598163.61
Jawa Timur,2024,1917062,4505.0,0.2349950079861788,183977497.0,457,2876830.0,7555740.95,2058785.0,historical,,,,7555740.95
Kalimantan Barat,2001,13640399,77940.0,0.5713909101925831,1591533944.0,592,49626490.0,169335561.6,46140480.0,historical,,,,169335561.6
Kalimantan Barat,2002,13640399,96866.0,0.7101405171505614,1591533944.0,592,62610050.0,210454946.24,57344672.0,historical,,,,210454946.24
Kalimantan Barat,2003,13640399,55967.0,0.4103032469944611,1591533944.0,592,37665223.0,121596142.88,33132464.0,historical,,,,121596142.88
Kalimantan Barat,2004,13640399,113923.0,0.835188178879518,1591533944.0,592,77175968.0,247513666.72,67442416.0,historical,,,,247513666.72
Kalimantan Barat,2005,13640399,104566.0,0.766590478768253,1591533944.0,592,74990269.0,227184274.24,61903072.0,historical,,,,227184274.24
Kalimantan Barat,2006,13640399,130920.0,0.9597959707776876,1591533944.0,592,93620771.0,284442028.8,77504640.0,historical,,,,284442028.8
Kalimantan Barat,2007,13640399,132081.0,0.9683074520034202,1591533944.0,592,100123271.0,286964463.84,78191952.0,historical,,,,286964463.84
Kalimantan Barat,2008,13640399,202683.0,1.4859022818907277,1591533944.0,592,138402392.0,440357193.12,119988336.0,historical,,,,440357193.12
Kalimantan Barat,2009,13640399,288604.0,2.115803210741856,1591533944.0,592,220589594.0,627032594.56,170853568.0,historical,,,,627032594.56
Kalimantan Barat,2010,13640399,152522.0,1.1181637721887754,1591533944.0,592,116036000.0,331375398.08,90293024.0,historical,,,,331375398.08
Kalimantan Barat,2011,13640399,262481.0,1.924291217580952,1591533944.0,592,213023846.0,570276719.84,155388752.0,historical,,,,570276719.84
Kalimantan Barat,2012,13640399,312530.0,2.291208636932102,1591533944.0,592,249209663.0,679015179.1999999,185017760.0,historical,,,,679015179.1999999
Kalimantan Barat,2013,13640399,199514.0,1.4626698236613167,1591533944.0,592,163462613.0,433472096.96,118112288.0,historical,,,,433472096.96
Kalimantan Barat,2014,13640399,291474.0,2.136843650981177,1591533944.0,592,221269455.0,633268071.36,172552608.0,historical,,,,633268071.36
Kalimantan Barat,2015,13640399,267806.0,1.9633296650633167,1591533944.0,592,202053308.0,581846027.84,158541152.0,historical,,,,581846027.84
Kalimantan Barat,2016,13640399,286374.0,2.0994547153642644,1591533944.0,592,183511593.0,622187607.36,169533408.0,historical,,,,622187607.36
Kalimantan Barat,2017,13640399,181330.0,1.329359940277407,1591533944.0,592,110336586.0,393964811.2,107347360.0,historical,,,,393964811.2
Kalimantan Barat,2018,13640399,159317.0,1.1679790305254267,1591533944.0,592,97466586.0,346138486.88,94315664.0,historical,,,,346138486.88
Kalimantan Barat,2019,13640399,143107.0,1.049140864574416,1591533944.0,592,91605889.0,310919992.48,84719344.0,historical,,,,310919992.48
Kalimantan Barat,2020,13640399,121935.0,0.8939254636173033,1591533944.0,592,77365801.0,264920858.4,72185520.0,historical,,,,264920858.4
Kalimantan Barat,2021,13640399,109033.0,0.7993387876703607,1591533944.0,592,68307384.0,236889457.12,64547536.0,historical,,,,236889457.12
Kalimantan Barat,2022,13640399,137501.0,1.0080423600511978,1591533944.0,592,84718166.0,298740172.64,81400592.0,historical,,,,298740172.64
Kalimantan Barat,2023,13640399,206711.0,1.515432209864242,1591533944.0,592,126852812.0,449108587.04,122372912.0,historical,,,,449108587.04
Kalimantan Barat,2024,13640399,173923.0,1.275058009666726,1591533944.0,592,109650190.0,377872066.72,102962416.0,historical,,,,377872066.72
Kalimantan Selatan,2001,2818008,18967.0,0.6730640935015089,271165431.0,410,10601060.0,28539644.9,7776470.0,historical,,,,28539644.9
Kalimantan Selatan,2002,2818008,24324.0,0.8631629150804399,271165431.0,410,13862311.0,36600322.8,9972840.0,historical,,,,36600322.8
Kalimantan Selatan,2003,2818008,18403.0,0.6530499558553419,271165431.0,410,10740653.0,27690994.1,7545230.0,historical,,,,27690994.1
Kalimantan Selatan,2004,2818008,41871.0,1.4858368038699676,271165431.0,410,25669861.0,63003293.7,17167110.0,historical,,,,63003293.7
Kalimantan Selatan,2005,2818008,25392.0,0.9010620267933944,271165431.0,410,14717806.0,38207342.4,10410720.0,historical,,,,38207342.4
Kalimantan Selatan,2006,2818008,54016.0,1.91681499839603,271165431.0,410,31049828.0,81277875.2,22146560.0,historical,,,,81277875.2
Kalimantan Selatan,2007,2818008,29584.0,1.049819588872707,271165431.0,410,17430865.0,44515044.8,12129440.0,historical,,,,44515044.8
Kalimantan Selatan,2008,2818008,18696.0,0.6634473713346449,271165431.0,410,10785556.0,28131871.2,7665360.0,historical,,,,28131871.2
Kalimantan Selatan,2009,2818008,60466.0,2.145700083179324,271165431.0,410,37200432.0,90983190.2,24791060.0,historical,,,,90983190.2
Kalimantan Selatan,2010,2818008,26199.0,0.9296992769360484,271165431.0,410,16355863.0,39421635.3,10741590.0,historical,,,,39421635.3
Kalimantan Selatan,2011,2818008,48257.0,1.7124507808352567,271165431.0,410,29823913.0,72612307.9,19785370.0,historical,,,,72612307.9
Kalimantan Selatan,2012,2818008,66809.0,2.3707881595793907,271165431.0,410,46971865.0,100527502.3,27391690.0,historical,,,,100527502.3
Kalimantan Selatan,2013,2818008,35960.0,1.2760787052414329,271165431.0,410,23862418.0,54109012.0,14743600.0,historical,,,,54109012.0
Kalimantan Selatan,2014,2818008,66373.0,2.3553162375692334,271165431.0,410,44435366.0,99871453.1,27212930.0,historical,,,,99871453.1
Kalimantan Selatan,2015,2818008,73379.0,2.603931571521444,271165431.0,410,52781490.0,110413381.3,30085390.0,historical,,,,110413381.3
Kalimantan Selatan,2016,2818008,65747.0,2.333101964224374,271165431.0,410,42633774.0,98929510.9,26956270.0,historical,,,,98929510.9
Kalimantan Selatan,2017,2818008,37465.0,1.3294852250242015,271165431.0,410,22647185.0,56373585.5,15360650.0,historical,,,,56373585.5
Kalimantan Selatan,2018,2818008,37578.0,1.3334951497653662,271165431.0,410,22164632.0,56543616.6,15406980.0,historical,,,,56543616.6
Kalimantan Selatan,2019,2818008,44331.0,1.5731325106245264,271165431.0,410,26275063.0,66704855.7,18175710.0,historical,,,,66704855.7
Kalimantan Selatan,2020,2818008,21000.0,0.7452072527828169,271165431.0,410,12814017.0,31598700.0,8610000.0,historical,,,,31598700.0
Kalimantan Selatan,2021,2818008,21668.0,0.7689119406332416,271165431.0,410,12667305.0,32603839.6,8883880.0,historical,,,,32603839.6
Kalimantan Selatan,2022,2818008,17769.0,0.630551794033232,271165431.0,410,9559874.0,26737014.3,7285290.0,historical,,,,26737014.3
Kalimantan Selatan,2023,2818008,51434.0,1.8251899923634,271165431.0,410,29899991.0,77392739.8,21087940.0,historical,,,,77392739.8
Kalimantan Selatan,2024,2818008,27839.0,0.9878964147724208,271165431.0,410,16120868.0,41889343.3,11413990.0,historical,,,,41889343.3
Kalimantan Tengah,2001,14220881,64076.0,0.450576866510591,1698947244.0,535,42220392.0,125810022.2,34280660.0,historical,,,,125810022.2
Kalimantan Tengah,2002,14220881,102874.0,0.7234010326083173,1698947244.0,535,74151771.0,201987955.3,55037590.0,historical,,,,201987955.3
Kalimantan Tengah,2003,14220881,129122.0,0.9079746887692824,1698947244.0,535,147052676.0,253524590.9,69080270.0,historical,,,,253524590.9
Kalimantan Tengah,2004,14220881,169837.0,1.1942790323609347,1698947244.0,535,115601806.0,333466457.65,90862795.0,historical,,,,333466457.65
Kalimantan Tengah,2005,14220881,158552.0,1.1149238925492733,1698947244.0,535,109855751.0,311308924.4,84825320.0,historical,,,,311308924.4
Kalimantan Tengah,2006,14220881,221893.0,1.5603323029002212,1698947244.0,535,148088017.0,435675810.85,118712755.0,historical,,,,435675810.85
Kalimantan Tengah,2007,14220881,291717.0,2.051328606153163,1698947244.0,535,291244104.0,572771743.65,156068595.0,historical,,,,572771743.65
Kalimantan Tengah,2008,14220881,204626.0,1.438912258670894,1698947244.0,535,142000086.0,401772919.7,109474910.0,historical,,,,401772919.7
Kalimantan Tengah,2009,14220881,194376.0,1.3668351489615869,1698947244.0,535,145533154.0,381647557.2,103991160.0,historical,,,,381647557.2
Kalimantan Tengah,2010,14220881,142342.0,1.0009365805114323,1698947244.0,535,107073467.0,279481399.9,76152970.0,historical,,,,279481399.9
Kalimantan Tengah,2011,14220881,139335.0,0.9797916176923216,1698947244.0,535,100394491.0,273577305.75,74544225.0,historical,,,,273577305.75
Kalimantan Tengah,2012,14220881,218881.0,1.5391521805153985,1698947244.0,535,161281420.0,429761899.45,117101335.0,historical,,,,429761899.45
Kalimantan Tengah,2013,14220881,103285.0,0.7262911489098319,1698947244.0,535,75334314.0,202794933.25,55257475.0,historical,,,,202794933.25
Kalimantan Tengah,2014,14220881,197213.0,1.3867846865464946,1698947244.0,535,145179410.0,387217864.85,105508955.0,historical,,,,387217864.85
Kalimantan Tengah,2015,14220881,213840.0,1.503704306364704,1698947244.0,535,172198968.0,419864148.0,114404400.0,historical,,,,419864148.0
Kalimantan Tengah,2016,14220881,492975.0,3.46655738136055,1698947244.0,535,479684517.0,967931763.75,263741625.0,historical,,,,967931763.75
Kalimantan Tengah,2017,14220881,102894.0,0.7235416708711647,1698947244.0,535,69126749.0,202027224.3,55048290.0,historical,,,,202027224.3
Kalimantan Tengah,2018,14220881,110369.0,0.7761052216103911,1698947244.0,535,76187310.0,216704013.05,59047415.0,historical,,,,216704013.05
Kalimantan Tengah,2019,14220881,122143.0,0.8588989669486722,1698947244.0,535,86475205.0,239821673.35,65346505.0,historical,,,,239821673.35
Kalimantan Tengah,2020,14220881,90490.0,0.6363178202531896,1698947244.0,535,60914533.0,177672590.5,48412150.0,historical,,,,177672590.5
Kalimantan Tengah,2021,14220881,53159.0,0.3738094707353222,1698947244.0,535,33362598.0,104375038.55,28440065.0,historical,,,,104375038.55
Kalimantan Tengah,2022,14220881,72734.0,0.5114591704972428,1698947244.0,535,46339431.0,142809572.3,38912690.0,historical,,,,142809572.3
Kalimantan Tengah,2023,14220881,144866.0,1.018685129282778,1698947244.0,535,91559754.0,284437147.7,77503310.0,historical,,,,284437147.7
Kalimantan Tengah,2024,14220881,118639.0,0.8342591432978027,1698947244.0,535,76649894.0,232941744.55,63471865.0,historical,,,,232941744.55
Kalimantan Timur,2001,11718039,45977.0,0.3923608719854917,1520118972.0,580,27360852.0,97866642.2,26666660.0,historical,,,,97866642.2
Kalimantan Timur,2002,11718039,57425.0,0.4900563993685291,1520118972.0,580,34117200.0,122234855.0,33306500.0,historical,,,,122234855.0
Kalimantan Timur,2003,11718039,36975.0,0.3155391443909685,1520118972.0,580,23331304.0,78704985.0,21445500.0,historical,,,,78704985.0
Kalimantan Timur,2004,11718039,71496.0,0.6101362181846297,1520118972.0,580,42881456.0,152186385.6,41467680.0,historical,,,,152186385.6
Kalimantan Timur,2005,11718039,66742.0,0.5695662900592838,1520118972.0,580,41221767.0,142067021.2,38710360.0,historical,,,,142067021.2
Kalimantan Timur,2006,11718039,128253.0,1.0944920050189286,1520118972.0,580,77996547.0,272999335.8,74386740.0,historical,,,,272999335.8
Kalimantan Timur,2007,11718039,121912.0,1.040378855199236,1520118972.0,580,75445749.0,259501883.2,70708960.0,historical,,,,259501883.2
Kalimantan Timur,2008,11718039,105149.0,0.8973259092242312,1520118972.0,580,65828559.0,223820161.4,60986420.0,historical,,,,223820161.4
Kalimantan Timur,2009,11718039,211515.0,1.8050375152361249,1520118972.0,580,132568141.0,450230829.0,122678700.0,historical,,,,450230829.0
Kalimantan Timur,2010,11718039,107241.0,0.9151787257236472,1520118972.0,580,73268917.0,228273192.6,62199780.0,historical,,,,228273192.6
Kalimantan Timur,2011,11718039,182064.0,1.5537070665151396,1520118972.0,580,128207918.0,387541430.4,105597120.0,historical,,,,387541430.4
Kalimantan Timur,2012,11718039,255656.0,2.181730236603582,1520118972.0,580,185383993.0,544189361.6,148280480.0,historical,,,,544189361.6
Kalimantan Timur,2013,11718039,147487.0,1.2586320970599263,1520118972.0,580,105915945.0,313940828.2,85542460.0,historical,,,,313940828.2
Kalimantan Timur,2014,11718039,211485.0,1.8047814997031504,1520118972.0,580,148028973.0,450166971.0,122661300.0,historical,,,,450166971.0
Kalimantan Timur,2015,11718039,183872.0,1.5691362693023978,1520118972.0,580,129229278.0,391389939.2,106645760.0,historical,,,,391389939.2
Kalimantan Timur,2016,11718039,313958.0,2.679270823386063,1520118972.0,580,200410821.0,668290998.8,182095640.0,historical,,,,668290998.8
Kalimantan Timur,2017,11718039,134297.0,1.1460706010621742,1520118972.0,580,93894983.0,285864594.2,77892260.0,historical,,,,285864594.2
Kalimantan Timur,2018,11718039,147742.0,1.2608082290902087,1520118972.0,580,106195817.0,314483621.2,85690360.0,historical,,,,314483621.2
Kalimantan Timur,2019,11718039,132059.0,1.1269718423022828,1520118972.0,580,97175202.0,281100787.4,76594220.0,historical,,,,281100787.4
Kalimantan Timur,2020,11718039,91821.0,0.7835867417747969,1520118972.0,580,66906288.0,195450180.6,53256180.0,historical,,,,195450180.6
Kalimantan Timur,2021,11718039,74061.0,0.6320255462539422,1520118972.0,580,53317833.0,157646244.6,42955380.0,historical,,,,157646244.6
Kalimantan Timur,2022,11718039,61563.0,0.5253694752168003,1520118972.0,580,42445205.0,131043001.8,35706540.0,historical,,,,131043001.8
Kalimantan Timur,2023,11718039,134307.0,1.1461559395731655,1520118972.0,580,90358293.0,285885880.2,77898060.0,historical,,,,285885880.2
Kalimantan Timur,2024,11718039,110376.0,0.9419323489194736,1520118972.0,580,73938627.0,234946353.6,64018080.0,historical,,,,234946353.6
Kalimantan Utara,2001,6837686,27060.0,0.3957479182284767,1038915205.0,617,19341740.0,61274393.4,16696020.0,historical,,,,61274393.4
Kalimantan Utara,2002,6837686,23604.0,0.345204503394862,1038915205.0,617,16603990.0,53448661.56,14563668.0,historical,,,,53448661.56
Kalimantan Utara,2003,6837686,16648.0,0.2434741811776674,1038915205.0,617,11813601.0,37697564.72,10271816.0,historical,,,,37697564.72
Kalimantan Utara,2004,6837686,36334.0,0.5313785979642821,1038915205.0,617,26651952.0,82274346.26,22418078.0,historical,,,,82274346.26
